seed,pid,flavor,x,Q,bT,F_NP,ftilde,x_ftilde,b_ftilde,b_x_ftilde
1001,2,u,0.1,10.0,0.775,0.9953289292436317,5.752429817968243,0.5752429817968243,4.458133108925388,0.4458133108925389
1001,2,u,0.1,10.0,0.8,0.9946262794022572,5.69735855277486,0.569735855277486,4.557886842219888,0.45578868422198887
1001,2,u,0.1,10.0,0.8250000000000001,0.9937501177827339,5.624845409588306,0.5624845409588306,4.640497462910353,0.46404974629103535
1001,2,u,0.1,10.0,0.8500000000000001,0.9928292540728137,5.541712602895371,0.5541712602895371,4.710455712461066,0.4710455712461067
1001,2,u,0.1,10.0,0.875,0.9916922604340038,5.451986981461701,0.5451986981461702,4.770488608778988,0.4770488608778989
1001,2,u,0.1,10.0,0.9,0.9904952249168364,5.360498626289587,0.5360498626289587,4.824448763660628,0.48244487636606287
1001,2,u,0.1,10.0,0.925,0.9890322733882563,5.269125287744052,0.5269125287744053,4.873940891163249,0.4873940891163249
1001,2,u,0.1,10.0,0.95,0.987489908859738,5.181023663189749,0.5181023663189749,4.921972480030261,0.49219724800302617
1001,2,u,0.1,10.0,0.975,0.9856248991501889,5.096336000237094,0.5096336000237094,4.968927600231166,0.49689276002311666
1001,2,u,0.1,10.0,1.0,0.9836565911013906,5.017024056540163,0.5017024056540164,5.017024056540163,0.5017024056540164
1001,2,u,0.1,10.0,1.025,0.9813025038367345,4.942003014844235,0.4942003014844235,5.0655530902153405,0.506555309021534
1001,2,u,0.1,10.0,1.05,0.9788163228637518,4.8725741462646015,0.48725741462646016,5.116202853577832,0.5116202853577833
1001,2,u,0.1,10.0,1.075,0.9758761619249586,4.806903470772933,0.4806903470772933,5.167421231080903,0.5167421231080903
1001,2,u,0.1,10.0,1.1,0.9727701090371197,4.746044355667202,0.4746044355667202,5.220648791233923,0.5220648791233923
